timestamp;Particle size (mm);Particle speed (mm/h)
2023-02-23T16:56:00.765872;00.502;01.373
2023-02-23T16:56:00.765872;00.714;02.655
2023-02-23T16:56:00.765872;00.749;01.658
2023-02-23T16:56:00.765872;00.483;01.021
2023-02-23T16:56:00.765872;00.604;01.813
2023-02-23T16:56:00.765872;00.885;02.424
2023-02-23T16:56:00.765872;01.067;02.977
2023-02-23T16:56:00.765872;01.051;03.282
2023-02-23T16:56:00.765872;01.001;02.851
2023-02-23T16:56:00.765872;00.676;01.810
2023-02-23T16:56:00.765872;00.867;03.182
2023-02-23T16:56:00.765872;00.850;03.158
2023-02-23T16:56:00.765872;01.160;03.824
2023-02-23T16:56:00.765872;00.448;01.318
2023-02-23T16:56:00.765872;01.342;03.474
2023-02-23T16:56:00.765872;01.006;02.420
2023-02-23T16:56:00.765872;01.174;03.427
2023-02-23T16:56:00.765872;00.850;02.293
2023-02-23T16:56:00.765872;01.145;03.357
2023-02-23T16:56:00.765872;00.844;01.968
2023-02-23T16:56:00.765872;00.544;01.167
2023-02-23T16:56:00.765872;00.800;02.619
2023-02-23T16:56:00.765872;01.089;03.092
2023-02-23T16:56:00.765872;00.615;01.888
2023-02-23T16:56:00.765872;00.932;03.103
2023-02-23T16:56:00.765872;01.223;03.329
2023-02-23T16:56:00.765872;00.720;02.308
2023-02-23T16:56:00.765872;00.652;02.082
2023-02-23T16:56:00.765872;00.924;02.884
2023-02-23T16:56:00.765872;00.917;02.720
2023-02-23T16:56:00.765872;00.850;02.660
2023-02-23T16:56:00.765872;00.771;02.027
2023-02-23T16:56:00.765872;00.653;01.257
2023-02-23T16:56:00.765872;00.704;02.691
2023-02-23T16:56:00.765872;00.914;02.595
2023-02-23T16:56:00.765872;01.092;03.090
2023-02-23T16:56:00.765872;00.821;02.453
2023-02-23T16:56:00.765872;00.819;01.944
2023-02-23T16:56:00.765872;01.194;03.664
2023-02-23T16:56:00.765872;01.024;02.650
2023-02-23T16:56:00.765872;00.691;01.754
2023-02-23T16:56:00.765872;00.740;02.072
2023-02-23T16:56:00.765872;00.495;01.489
2023-02-23T16:56:00.765872;00.848;02.117
2023-02-23T16:56:00.765872;00.476;01.248
2023-02-23T16:56:00.765872;00.914;02.979
2023-02-23T16:56:00.765872;01.267;03.695
2023-02-23T16:56:00.765872;00.867;02.690
2023-02-23T16:56:00.765872;00.560;01.735
2023-02-23T16:56:00.765872;00.546;01.574
2023-02-23T16:56:00.765872;00.560;01.496
2023-02-23T16:57:00.383078;00.506;01.556
2023-02-23T16:57:00.383078;00.489;01.091
2023-02-23T16:57:00.383078;01.148;03.319
2023-02-23T16:57:00.383078;00.594;01.899
2023-02-23T16:57:00.383078;01.022;02.801
2023-02-23T16:57:00.383078;00.662;01.593
2023-02-23T16:57:00.383078;00.521;01.701
2023-02-23T16:57:00.383078;00.577;01.109
2023-02-23T16:57:00.383078;00.873;02.305
2023-02-23T16:57:00.383078;00.493;00.902
2023-02-23T16:57:00.383078;00.515;01.720
2023-02-23T16:57:00.383078;00.928;02.559
2023-02-23T16:57:00.383078;00.712;02.199
2023-02-23T16:57:00.383078;00.841;03.212
2023-02-23T16:57:00.383078;00.496;01.705
2023-02-23T16:57:00.383078;00.951;02.963
2023-02-23T16:57:00.383078;01.015;03.113
2023-02-23T16:57:00.383078;00.778;03.225
2023-02-23T16:57:00.383078;01.094;04.110
2023-02-23T16:57:00.383078;00.483;01.514
2023-02-23T16:57:00.383078;00.652;02.245
2023-02-23T16:57:00.383078;00.674;02.742
2023-02-23T16:57:00.383078;00.441;01.677
2023-02-23T16:57:00.383078;00.631;02.380
2023-02-23T16:57:00.383078;00.727;02.521
2023-02-23T16:57:00.383078;00.729;02.244
2023-02-23T16:57:00.383078;00.779;03.131
2023-02-23T16:57:00.383078;01.617;04.844
2023-02-23T16:57:00.383078;00.685;01.964
2023-02-23T16:57:00.383078;00.817;03.506
2023-02-23T16:57:00.383078;00.445;00.660
2023-02-23T16:57:00.383078;00.382;01.419
2023-02-23T16:57:00.383078;00.598;02.298
2023-02-23T16:57:00.383078;00.946;03.693
2023-02-23T16:57:00.383078;00.645;02.736
2023-02-23T16:57:00.383078;00.445;04.105
2023-02-23T16:57:00.383078;01.034;03.549
2023-02-23T16:57:00.383078;00.678;02.898
2023-02-23T16:57:00.383078;00.640;02.171
2023-02-23T16:57:00.383078;00.555;02.112
2023-02-23T16:57:00.383078;01.079;04.048
2023-02-23T16:57:00.383078;00.441;01.838
2023-02-23T16:57:00.383078;00.600;02.183
2023-02-23T16:57:00.383078;00.938;03.222
2023-02-23T16:57:00.383078;00.642;02.144
2023-02-23T16:57:00.383078;00.918;03.816
2023-02-23T16:57:00.383078;00.540;02.349
2023-02-23T16:57:00.383078;00.595;01.963
2023-02-23T16:57:00.383078;00.513;02.136
2023-02-23T16:57:00.383078;00.590;01.985
2023-02-23T16:57:00.383078;00.589;02.342
2023-02-23T16:57:00.383078;00.499;02.098
2023-02-23T16:57:00.383078;00.625;01.920
2023-02-23T16:57:00.383078;00.632;02.428
2023-02-23T16:57:00.383078;00.817;03.444
2023-02-23T16:57:00.383078;00.584;02.216
2023-02-23T16:57:00.383078;00.655;02.523
2023-02-23T16:57:00.383078;00.360;01.451
2023-02-23T16:57:00.383078;00.677;02.130
2023-02-23T16:57:00.383078;01.026;02.897
2023-02-23T16:57:00.383078;00.655;02.424
2023-02-23T16:57:00.383078;00.739;02.082
2023-02-23T16:57:00.383078;00.794;02.454
2023-02-23T16:57:00.383078;00.437;01.374
2023-02-23T16:57:00.383078;00.657;01.965
2023-02-23T16:57:00.383078;00.652;02.677
2023-02-23T16:57:00.383078;00.597;02.109
2023-02-23T16:57:00.383078;00.652;01.796
2023-02-23T16:57:00.383078;01.289;03.982
2023-02-23T16:57:00.383078;00.787;02.798
2023-02-23T16:57:00.383078;01.072;03.216
2023-02-23T16:57:00.383078;00.572;02.108
2023-02-23T16:57:00.383078;00.912;02.641
2023-02-23T16:57:00.383078;00.386;01.307
2023-02-23T16:57:00.383078;00.763;02.261
2023-02-23T16:57:00.383078;00.632;02.000
2023-02-23T16:57:00.383078;00.569;01.953
2023-02-23T16:57:00.383078;00.594;01.585
2023-02-23T16:57:00.383078;00.594;01.581
2023-02-23T16:57:00.383078;00.563;01.912
2023-02-23T16:57:00.383078;01.221;03.358
2023-02-23T16:57:00.383078;00.575;01.575
2023-02-23T16:57:00.383078;00.869;02.381
2023-02-23T16:57:00.383078;00.830;03.013
2023-02-23T16:57:00.383078;00.577;02.245
2023-02-23T16:57:00.383078;00.520;01.879
2023-02-23T16:57:00.383078;00.765;02.640
2023-02-23T16:57:00.383078;00.613;02.096
2023-02-23T16:57:00.383078;00.701;01.819
2023-02-23T16:57:00.383078;00.554;01.941
2023-02-23T16:57:00.383078;00.571;01.652
2023-02-23T16:57:00.383078;00.833;02.271
2023-02-23T16:57:00.383078;00.451;00.765
2023-02-23T16:57:00.383078;00.656;02.069
2023-02-23T16:57:00.383078;00.852;02.282
2023-02-23T16:57:00.383078;00.670;02.076
2023-02-23T16:57:00.383078;00.639;01.982
2023-02-23T16:57:00.383078;00.793;02.287
2023-02-23T16:57:00.383078;00.685;02.348
2023-02-23T16:57:00.383078;00.716;02.117
2023-02-23T16:57:00.383078;00.751;02.475
2023-02-23T16:57:00.383078;00.611;01.884
2023-02-23T16:57:00.383078;01.550;04.540
2023-02-23T16:57:00.383078;00.614;01.840
2023-02-23T16:57:00.383078;00.727;02.037
2023-02-23T16:57:00.383078;00.821;02.610
2023-02-23T16:57:00.383078;00.531;01.510
2023-02-23T16:57:00.383078;01.019;02.753
2023-02-23T16:57:00.383078;00.439;01.108
2023-02-23T16:57:00.383078;00.691;01.894
2023-02-23T16:57:00.383078;00.429;04.270
2023-02-23T16:57:00.383078;00.590;02.199
2023-02-23T16:57:00.383078;00.681;01.905
2023-02-23T16:57:00.383078;00.572;00.435
2023-02-23T16:57:00.383078;00.660;02.426
2023-02-23T16:57:00.383078;00.525;01.253
2023-02-23T16:57:00.383078;00.445;01.205
2023-02-23T16:57:00.383078;00.565;02.174
2023-02-23T16:57:00.383078;00.782;02.391
2023-02-23T16:57:00.383078;00.769;02.033
2023-02-23T16:57:00.383078;00.906;02.963
2023-02-23T16:57:00.383078;00.719;01.933
2023-02-23T16:57:00.383078;00.894;02.728
2023-02-23T16:57:00.383078;00.417;01.426
2023-02-23T16:57:00.383078;00.740;02.460
2023-02-23T16:57:00.383078;00.697;01.846
2023-02-23T16:57:00.383078;00.695;01.736
2023-02-23T16:57:00.383078;00.656;01.774
2023-02-23T16:57:00.383078;00.862;02.713
2023-02-23T16:57:00.383078;00.600;01.656
2023-02-23T16:57:00.383078;00.722;02.408
2023-02-23T16:57:00.383078;00.868;02.074
2023-02-23T16:57:00.383078;00.704;02.205
2023-02-23T16:57:00.383078;00.859;02.138
2023-02-23T16:57:00.383078;00.614;02.015
2023-02-23T16:57:00.383078;01.179;04.015
2023-02-23T16:57:00.383078;00.609;02.084
2023-02-23T16:57:00.383078;00.422;01.351
2023-02-23T16:57:00.383078;00.632;01.992
2023-02-23T16:57:00.383078;00.531;01.449
2023-02-23T16:57:00.383078;00.560;00.473
2023-02-23T16:57:00.383078;00.469;01.064
2023-02-23T16:57:00.383078;00.613;01.913
2023-02-23T16:57:00.383078;00.683;02.568
2023-02-23T16:57:00.383078;00.616;02.299
2023-02-23T16:57:00.383078;00.752;01.971
2023-02-23T16:57:00.383078;00.783;02.849
2023-02-23T16:57:00.383078;00.920;03.493
2023-02-23T16:57:00.383078;00.876;03.117
2023-02-23T16:57:00.383078;00.632;01.691
2023-02-23T16:57:00.383078;00.410;00.725
2023-02-23T16:57:00.383078;00.678;01.810
2023-02-23T16:57:00.383078;01.151;03.527
2023-02-23T16:57:00.383078;00.767;02.510
2023-02-23T16:57:00.383078;00.462;04.036
2023-02-23T16:57:00.383078;00.613;01.723
2023-02-23T16:57:00.383078;00.389;00.664
2023-02-23T16:57:00.383078;00.936;03.347
2023-02-23T16:57:00.383078;00.670;01.817
2023-02-23T16:57:00.383078;00.517;01.570
2023-02-23T16:57:00.383078;00.607;02.383
2023-02-23T16:57:00.383078;00.623;01.885
2023-02-23T16:57:00.383078;01.054;03.421
2023-02-23T16:57:00.383078;00.437;00.734
2023-02-23T16:57:00.383078;00.506;01.452
2023-02-23T16:57:00.383078;00.676;02.233
2023-02-23T16:57:00.383078;00.542;01.481
2023-02-23T16:57:00.383078;00.715;01.820
2023-02-23T16:57:00.383078;00.953;03.026
2023-02-23T16:57:00.383078;00.489;01.419
2023-02-23T16:57:00.383078;00.715;02.008
2023-02-23T16:57:00.383078;00.469;01.379
2023-02-23T16:57:00.383078;00.572;01.524
2023-02-23T16:57:00.383078;00.581;01.739
2023-02-23T16:57:00.383078;00.690;02.377
2023-02-23T16:57:00.383078;00.700;01.463
2023-02-23T16:57:00.383078;00.775;02.185
2023-02-23T16:57:00.383078;00.422;01.689
2023-02-23T16:57:00.383078;00.444;01.648
2023-02-23T16:57:00.383078;00.761;02.585
2023-02-23T16:57:00.383078;00.454;00.919
2023-02-23T16:57:00.383078;00.854;02.491
2023-02-23T16:57:00.383078;00.515;01.462
2023-02-23T16:57:00.383078;00.680;01.701
2023-02-23T16:57:00.383078;00.552;01.538
2023-02-23T16:57:00.383078;00.950;03.220
2023-02-23T16:57:00.383078;00.542;01.866
2023-02-23T16:57:00.383078;00.972;02.711
2023-02-23T16:57:00.383078;00.676;02.379
2023-02-23T16:57:00.383078;00.501;00.491
2023-02-23T16:57:00.383078;00.441;01.742
2023-02-23T16:57:00.383078;00.643;02.341
2023-02-23T16:57:00.383078;00.939;02.662
2023-02-23T16:57:00.383078;00.521;03.171
2023-02-23T16:57:00.383078;00.841;01.918
2023-02-23T16:57:00.383078;00.695;01.960
2023-02-23T16:57:00.383078;00.750;01.839
2023-02-23T16:57:00.383078;01.286;03.475
2023-02-23T16:57:00.383078;01.102;03.074
2023-02-23T16:57:00.383078;00.728;01.840
2023-02-23T16:57:00.383078;01.090;02.582
2023-02-23T16:57:00.383078;00.591;01.506
2023-02-23T16:57:00.383078;00.841;02.048
2023-02-23T16:57:00.383078;01.029;02.918
2023-02-23T16:57:00.383078;00.530;01.501
2023-02-23T16:57:00.383078;00.926;02.816
2023-02-23T16:57:00.383078;00.792;01.852
2023-02-23T16:57:00.383078;00.770;02.061
2023-02-23T16:57:00.383078;01.116;03.344
2023-02-23T16:57:00.383078;00.689;01.799
2023-02-23T16:57:00.383078;00.774;02.202
2023-02-23T16:57:00.383078;01.022;03.286
2023-02-23T16:57:00.383078;00.969;03.292
2023-02-23T16:57:00.383078;00.596;01.223
2023-02-23T16:57:00.383078;00.699;01.504
2023-02-23T16:57:00.383078;00.721;01.664
2023-02-23T16:57:00.383078;00.636;01.453
2023-02-23T16:57:00.383078;00.670;01.522
2023-02-23T16:57:00.383078;00.451;01.130
2023-02-23T16:57:00.383078;00.572;01.381
2023-02-23T16:57:00.383078;00.666;01.712
2023-02-23T16:57:00.383078;00.822;02.021
2023-02-23T16:57:00.383078;01.137;02.903
2023-02-23T16:57:00.383078;00.676;01.973
2023-02-23T16:57:00.383078;01.072;02.856
2023-02-23T16:57:00.383078;00.836;02.253
2023-02-23T16:57:00.383078;00.727;02.236
2023-02-23T16:57:00.383078;00.501;01.199
2023-02-23T16:57:00.383078;00.512;01.217
2023-02-23T16:57:00.383078;00.718;01.728
2023-02-23T16:57:00.383078;00.809;02.278
2023-02-23T16:57:00.383078;00.653;02.349
2023-02-23T16:57:00.383078;00.685;01.961
2023-02-23T16:57:00.383078;00.702;01.745
2023-02-23T16:57:00.383078;00.777;01.840
2023-02-23T16:57:00.383078;00.563;01.097
2023-02-23T16:57:00.383078;00.518;01.597
2023-02-23T16:57:00.383078;00.659;01.829
2023-02-23T16:57:00.383078;00.429;01.405
2023-02-23T16:57:00.383078;00.393;01.923
2023-02-23T16:57:00.383078;01.006;03.462
2023-02-23T16:57:00.383078;00.615;01.746
2023-02-23T16:57:00.383078;00.731;02.898
2023-02-23T16:57:00.383078;00.702;01.807
2023-02-23T16:57:00.383078;00.509;01.521
2023-02-23T16:57:00.383078;00.618;02.148
2023-02-23T16:57:00.383078;01.213;03.175
2023-02-23T16:57:00.383078;00.592;01.955
2023-02-23T16:57:00.383078;00.580;01.854
2023-02-23T16:57:00.383078;00.605;02.294
2023-02-23T16:57:00.383078;00.466;00.661
2023-02-23T16:57:00.383078;01.086;03.195
2023-02-23T16:57:00.383078;00.378;01.104
2023-02-23T16:57:00.383078;00.479;01.412
2023-02-23T16:57:00.383078;00.652;02.280
2023-02-23T16:57:00.383078;00.626;02.597
2023-02-23T16:57:00.383078;00.835;03.667
2023-02-23T16:57:00.383078;00.966;02.746
2023-02-23T16:57:00.383078;00.822;02.675
2023-02-23T16:57:00.383078;00.622;02.148
2023-02-23T16:57:00.383078;00.883;02.995
2023-02-23T16:57:00.383078;00.506;02.058
2023-02-23T16:57:00.383078;01.135;03.731
2023-02-23T16:57:00.383078;00.642;02.217
2023-02-23T16:57:00.383078;00.736;02.608
2023-02-23T16:57:00.383078;00.490;01.599
2023-02-23T16:57:00.383078;00.644;01.910
2023-02-23T16:57:00.383078;00.641;02.230
2023-02-23T16:57:00.383078;01.060;03.117
2023-02-23T16:57:00.383078;00.830;02.961
2023-02-23T16:57:00.383078;01.080;03.459
2023-02-23T16:57:00.383078;00.830;02.117
2023-02-23T16:57:00.383078;00.833;02.521
2023-02-23T16:57:00.383078;00.584;01.785
2023-02-23T16:57:00.383078;00.705;01.950
2023-02-23T16:57:00.383078;00.595;01.779
2023-02-23T16:57:00.383078;00.373;01.129
2023-02-23T16:57:00.383078;00.732;02.449
2023-02-23T16:57:00.383078;00.674;01.969
2023-02-23T16:57:00.383078;00.677;02.243
2023-02-23T16:57:00.383078;00.751;02.981
2023-02-23T16:57:00.383078;00.831;02.434
2023-02-23T16:57:00.383078;00.997;02.821
2023-02-23T16:57:00.383078;00.585;02.407
2023-02-23T16:57:00.383078;01.185;03.218
2023-02-23T16:57:00.383078;00.922;02.707
2023-02-23T16:57:00.383078;00.915;02.724
2023-02-23T16:57:00.383078;00.945;02.862
2023-02-23T16:57:00.383078;01.087;02.789
2023-02-23T16:57:00.383078;00.736;02.483
2023-02-23T16:57:00.383078;00.946;03.347
2023-02-23T16:57:00.383078;00.781;02.090
2023-02-23T16:57:00.383078;00.661;01.635
2023-02-23T16:57:00.383078;00.922;03.022
2023-02-23T16:57:00.383078;00.709;02.239
2023-02-23T16:57:00.383078;00.597;02.298
2023-02-23T16:57:00.383078;00.621;02.295
2023-02-23T16:57:00.383078;00.605;01.611
2023-02-23T16:57:00.383078;00.706;02.299
2023-02-23T16:57:00.383078;00.493;01.955
2023-02-23T16:57:00.383078;00.567;02.125
2023-02-23T16:57:00.383078;00.506;01.765
2023-02-23T16:57:00.383078;00.699;02.035
2023-02-23T16:57:00.383078;00.733;02.342
2023-02-23T16:57:00.383078;00.628;02.279
2023-02-23T16:57:00.383078;00.654;01.814
2023-02-23T16:57:00.383078;00.557;01.428
2023-02-23T16:57:00.383078;00.515;01.735
2023-02-23T16:57:00.383078;00.525;01.666
2023-02-23T16:57:00.383078;00.679;01.734
2023-02-23T16:57:00.383078;00.592;01.530
2023-02-23T16:57:00.383078;00.445;01.564
2023-02-23T16:57:00.383078;00.595;01.840
2023-02-23T16:57:00.383078;00.634;01.930
2023-02-23T16:57:00.383078;00.955;03.825
2023-02-23T16:57:00.383078;00.616;01.843
2023-02-23T16:57:00.383078;00.702;02.705
2023-02-23T16:57:00.383078;01.062;04.160
2023-02-23T16:57:00.383078;00.615;02.097
2023-02-23T16:57:00.383078;00.907;02.900
2023-02-23T16:57:00.383078;00.567;01.883
2023-02-23T16:57:00.383078;00.479;02.053
2023-02-23T16:57:00.383078;00.549;02.035
2023-02-23T16:57:00.383078;00.841;03.001
2023-02-23T16:57:00.383078;01.076;03.535
2023-02-23T16:57:00.383078;00.879;03.118
2023-02-23T16:57:00.383078;00.918;02.785
2023-02-23T16:57:00.383078;00.569;02.088
2023-02-23T16:57:00.383078;00.805;02.894
2023-02-23T16:57:00.383078;00.597;02.579
2023-02-23T16:57:00.383078;00.765;02.864
2023-02-23T16:57:00.383078;00.735;02.275
2023-02-23T16:57:00.383078;00.625;02.461
2023-02-23T16:57:00.383078;00.451;02.020
2023-02-23T16:57:00.383078;00.933;03.084
2023-02-23T16:57:00.383078;00.536;01.862
2023-02-23T16:57:00.383078;00.676;02.028
2023-02-23T16:57:00.383078;00.636;02.802
2023-02-23T16:57:00.383078;00.644;02.111
2023-02-23T16:57:00.383078;00.555;02.275
2023-02-23T16:57:00.383078;00.616;02.290
2023-02-23T16:57:00.383078;00.505;01.677
2023-02-23T16:57:00.383078;00.899;03.758
2023-02-23T16:57:00.383078;00.523;01.770
2023-02-23T16:57:00.383078;00.913;03.057
2023-02-23T16:57:00.383078;00.727;02.664
2023-02-23T16:57:00.383078;00.450;02.260
2023-02-23T16:57:00.383078;00.774;02.672
2023-02-23T16:57:00.383078;00.655;02.776
2023-02-23T16:57:00.383078;00.764;03.099
2023-02-23T16:57:00.383078;00.557;01.909
2023-02-23T16:57:00.383078;00.498;02.367
2023-02-23T16:57:00.383078;00.468;01.754
2023-02-23T16:57:00.383078;00.620;02.634
2023-02-23T16:57:00.383078;00.879;01.668
2023-02-23T16:57:00.383078;00.639;01.778
2023-02-23T16:57:00.383078;00.618;02.548
2023-02-23T16:57:00.383078;00.628;02.521
2023-02-23T16:57:00.383078;00.498;01.938
2023-02-23T16:57:00.383078;01.025;02.899
2023-02-23T16:57:00.383078;00.397;01.249
2023-02-23T16:57:00.383078;00.673;02.297
2023-02-23T16:57:00.383078;00.673;02.044
2023-02-23T16:57:00.383078;00.593;02.054
2023-02-23T16:57:00.383078;00.610;02.034
2023-02-23T16:57:00.383078;00.777;02.854
2023-02-23T16:57:00.383078;00.832;02.858
2023-02-23T16:57:00.383078;00.803;02.089
2023-02-23T16:57:00.383078;01.019;03.608
2023-02-23T16:57:00.383078;00.810;02.318
2023-02-23T16:57:00.383078;00.542;00.821
2023-02-23T16:57:00.383078;01.158;03.131
2023-02-23T16:57:00.383078;00.661;02.010
2023-02-23T16:57:00.383078;00.539;01.788
2023-02-23T16:57:00.383078;00.686;02.230
2023-02-23T16:57:00.383078;00.611;02.232
2023-02-23T16:57:00.383078;00.621;01.821
2023-02-23T16:57:00.383078;00.824;02.834
2023-02-23T16:57:00.383078;00.882;02.686
2023-02-23T16:57:00.383078;01.057;03.552
2023-02-23T16:57:00.383078;00.454;01.820
2023-02-23T16:57:00.383078;00.495;01.347
2023-02-23T16:57:00.383078;00.699;02.154
2023-02-23T16:57:00.383078;00.364;00.887
2023-02-23T16:57:00.383078;00.659;02.839
2023-02-23T16:57:00.383078;00.981;04.160
2023-02-23T16:57:00.383078;00.846;03.125
2023-02-23T16:57:00.383078;00.777;02.723
2023-02-23T16:57:00.383078;00.436;01.405
2023-02-23T16:57:00.383078;00.633;02.542
2023-02-23T16:57:00.383078;00.585;02.689
2023-02-23T16:57:00.383078;00.568;02.589
2023-02-23T16:57:00.383078;00.676;02.768
2023-02-23T16:57:00.383078;00.746;02.374
2023-02-23T16:57:00.383078;00.523;00.497
2023-02-23T16:57:00.383078;00.761;02.219
2023-02-23T16:57:00.383078;00.717;02.689
2023-02-23T16:57:00.383078;00.653;02.616
2023-02-23T16:57:00.383078;00.716;02.212
2023-02-23T16:57:00.383078;00.620;02.252
2023-02-23T16:57:00.383078;00.676;01.608
2023-02-23T16:57:00.383078;00.518;01.830
2023-02-23T16:57:00.383078;00.610;01.915
2023-02-23T16:57:00.383078;00.583;01.573
2023-02-23T16:57:00.383078;00.681;01.836
2023-02-23T16:57:00.383078;00.536;01.584
2023-02-23T16:57:00.383078;00.539;01.095
2023-02-23T16:57:00.383078;00.577;00.943
2023-02-23T16:57:00.383078;00.670;01.988
2023-02-23T16:57:00.383078;00.872;02.500
2023-02-23T16:57:00.383078;00.399;03.888
2023-02-23T16:57:00.383078;00.730;02.334
2023-02-23T16:57:00.383078;00.712;01.862
2023-02-23T16:57:00.383078;00.933;02.738
2023-02-23T16:57:00.383078;00.724;02.037
2023-02-23T16:57:00.383078;00.801;02.595
2023-02-23T16:57:00.383078;00.565;01.586
2023-02-23T16:57:00.383078;00.735;02.231
2023-02-23T16:57:00.383078;01.066;03.188
2023-02-23T16:57:00.383078;00.531;01.221
2023-02-23T16:57:00.383078;00.666;02.249
2023-02-23T16:57:00.383078;00.680;02.222
2023-02-23T16:57:00.383078;00.546;01.963
2023-02-23T16:57:00.383078;00.628;01.891
2023-02-23T16:57:00.383078;00.728;02.308
2023-02-23T16:57:00.383078;00.939;02.651
2023-02-23T16:57:00.383078;00.638;01.968
2023-02-23T16:57:00.383078;00.699;01.893
2023-02-23T16:57:00.383078;00.621;01.659
2023-02-23T16:57:00.383078;00.601;02.099
2023-02-23T16:57:00.383078;00.926;03.128
2023-02-23T16:57:00.383078;00.341;01.891
2023-02-23T16:57:00.383078;00.597;01.955
2023-02-23T16:57:00.383078;00.634;02.185
2023-02-23T16:57:00.383078;00.580;01.584
2023-02-23T16:57:00.383078;00.646;01.846
2023-02-23T16:57:00.383078;00.626;02.163
2023-02-23T16:57:00.383078;00.876;02.196
2023-02-23T16:57:00.383078;00.493;01.846
2023-02-23T16:57:00.383078;00.465;00.562
2023-02-23T16:57:00.383078;00.676;01.877
2023-02-23T16:57:00.383078;00.754;02.410
2023-02-23T16:57:00.383078;00.533;01.444
2023-02-23T16:57:00.383078;00.798;02.428
2023-02-23T16:57:00.383078;00.475;01.295
2023-02-23T16:57:00.383078;00.413;00.887
2023-02-23T16:57:00.383078;00.448;02.150
2023-02-23T16:57:00.383078;00.742;02.647
2023-02-23T16:57:00.383078;00.594;02.097
2023-02-23T16:57:00.383078;00.451;01.193
2023-02-23T16:57:00.383078;00.402;01.670
2023-02-23T16:57:00.383078;00.625;01.674
2023-02-23T16:57:00.383078;00.539;01.732
2023-02-23T16:57:00.383078;00.607;02.590
2023-02-23T16:57:00.383078;00.728;02.375
2023-02-23T16:57:00.383078;00.739;02.677
2023-02-23T16:57:00.383078;00.977;03.146
2023-02-23T16:57:00.383078;01.016;03.831
2023-02-23T16:57:00.383078;00.610;02.636
2023-02-23T16:57:00.383078;00.634;01.748
2023-02-23T16:57:00.383078;01.076;03.005
2023-02-23T16:57:00.383078;00.580;01.908
2023-02-23T16:57:00.383078;00.551;01.371
2023-02-23T16:57:00.383078;00.702;02.823
2023-02-23T16:57:00.383078;00.520;01.394
2023-02-23T16:57:00.383078;00.651;01.694
2023-02-23T16:57:00.383078;00.593;01.609
2023-02-23T16:57:00.383078;00.732;01.989
2023-02-23T16:57:00.383078;00.682;01.844
2023-02-23T16:57:00.383078;00.651;01.669
2023-02-23T16:57:00.383078;00.607;01.500
2023-02-23T16:57:00.383078;00.616;01.872
2023-02-23T16:57:00.383078;00.757;02.226
2023-02-23T16:57:00.383078;00.567;00.734
2023-02-23T16:57:00.383078;00.820;02.315
2023-02-23T16:57:00.383078;00.758;02.297
2023-02-23T16:57:00.383078;00.469;00.896
2023-02-23T16:57:00.383078;00.479;01.291
2023-02-23T16:57:00.383078;00.967;02.999
2023-02-23T16:57:00.383078;01.120;02.982
2023-02-23T16:57:00.383078;00.720;02.156
2023-02-23T16:57:00.383078;00.774;02.043
2023-02-23T16:57:00.383078;00.968;02.603
2023-02-23T16:57:00.383078;00.925;02.858
2023-02-23T16:57:00.383078;00.455;01.147
2023-02-23T16:57:00.383078;00.652;01.543
2023-02-23T16:57:00.383078;00.831;02.309
2023-02-23T16:57:00.383078;00.594;02.655
