timestamp;Particle size (mm);Particle speed (mm/h)
2023-02-23T16:57:00.383078;00.560;01.335
2023-02-23T16:57:00.383078;00.642;01.446
2023-02-23T16:57:00.383078;00.537;01.484
2023-02-23T16:57:00.383078;00.614;01.584
2023-02-23T16:57:00.383078;00.660;01.906
2023-02-23T16:57:00.383078;00.788;02.484
2023-02-23T16:57:00.383078;00.657;02.039
2023-02-23T16:57:00.383078;00.624;01.861
2023-02-23T16:57:00.383078;00.586;01.512
2023-02-23T16:57:00.383078;00.928;02.756
2023-02-23T16:57:00.383078;00.806;02.944
2023-02-23T16:57:00.383078;00.622;02.143
2023-02-23T16:57:00.383078;00.457;01.680
2023-02-23T16:57:00.383078;00.712;02.861
2023-02-23T16:57:00.383078;00.850;03.501
2023-02-23T16:57:00.383078;00.546;02.304
2023-02-23T16:57:00.383078;00.572;02.342
2023-02-23T16:57:00.383078;00.748;02.799
2023-02-23T16:57:00.383078;00.525;01.653
2023-02-23T16:57:00.383078;00.607;01.798
2023-02-23T16:57:00.383078;00.585;02.051
2023-02-23T16:57:00.383078;00.512;01.277
2023-02-23T16:57:00.383078;00.607;01.570
2023-02-23T16:57:00.383078;00.899;03.180
2023-02-23T16:57:00.383078;00.623;01.666
2023-02-23T16:57:00.383078;01.173;03.275
2023-02-23T16:57:00.383078;00.654;01.463
2023-02-23T16:57:00.383078;00.935;03.069
2023-02-23T16:57:00.383078;00.699;01.868
2023-02-23T16:57:00.383078;00.701;01.840
2023-02-23T16:57:00.383078;00.814;02.535
2023-02-23T16:57:00.383078;00.658;02.068
2023-02-23T16:57:00.383078;00.560;00.412
2023-02-23T16:57:00.383078;00.747;02.513
2023-02-23T16:57:00.383078;00.725;01.895
2023-02-23T16:57:00.383078;01.020;03.356
2023-02-23T16:57:00.383078;00.953;03.288
2023-02-23T16:57:00.383078;00.599;01.618
2023-02-23T16:57:00.383078;00.606;02.902
2023-02-23T16:57:00.383078;00.638;01.841
2023-02-23T16:57:00.383078;00.673;02.047
2023-02-23T16:57:00.383078;00.708;02.017
2023-02-23T16:57:00.383078;00.985;03.109
2023-02-23T16:57:00.383078;01.024;03.050
2023-02-23T16:57:00.383078;00.700;01.798
2023-02-23T16:57:00.383078;00.963;02.520
2023-02-23T16:57:00.383078;00.698;02.201
2023-02-23T16:57:00.383078;00.661;01.569
2023-02-23T16:57:00.383078;00.799;01.092
2023-02-23T16:57:00.383078;00.580;01.477
2023-02-23T16:57:00.383078;00.599;01.423
2023-02-23T16:57:00.383078;00.597;00.666
2023-02-23T16:57:00.383078;00.897;03.182
2023-02-23T16:57:00.383078;00.555;01.552
2023-02-23T16:57:00.383078;00.699;01.862
2023-02-23T16:57:00.383078;00.578;01.413
2023-02-23T16:57:00.383078;01.054;03.056
2023-02-23T16:57:00.383078;00.945;02.905
2023-02-23T16:57:00.383078;00.603;01.461
2023-02-23T16:57:00.383078;00.637;02.128
2023-02-23T16:57:00.383078;00.597;01.910
2023-02-23T16:57:00.383078;00.595;01.493
2023-02-23T16:57:00.383078;00.651;01.751
2023-02-23T16:57:00.383078;00.564;01.744
2023-02-23T16:57:00.383078;00.962;02.812
2023-02-23T16:57:00.383078;00.497;01.567
2023-02-23T16:57:00.383078;00.672;01.762
2023-02-23T16:57:00.383078;00.681;02.222
2023-02-23T16:57:00.383078;00.738;02.570
2023-02-23T16:57:00.383078;00.649;01.721
2023-02-23T16:57:00.383078;00.953;03.210
2023-02-23T16:57:00.383078;00.779;02.486
2023-02-23T16:57:00.383078;00.649;01.922
2023-02-23T16:57:00.383078;00.466;01.953
2023-02-23T16:57:00.383078;00.707;01.416
2023-02-23T16:57:00.383078;00.639;02.103
2023-02-23T16:57:00.383078;00.644;02.214
2023-02-23T16:57:00.383078;00.563;02.218
2023-02-23T16:57:00.383078;00.637;02.365
2023-02-23T16:57:00.383078;00.555;01.634
2023-02-23T16:57:00.383078;00.578;02.209
2023-02-23T16:57:00.383078;00.689;02.607
2023-02-23T16:57:00.383078;00.777;02.213
2023-02-23T16:57:00.383078;00.528;01.491
2023-02-23T16:57:00.383078;00.549;01.693
2023-02-23T16:57:00.383078;00.690;02.094
2023-02-23T16:57:00.383078;00.825;01.811
2023-02-23T16:57:00.383078;00.656;01.701
2023-02-23T16:57:00.383078;01.066;02.831
2023-02-23T16:57:00.383078;00.900;03.328
2023-02-23T16:57:00.383078;00.689;03.290
2023-02-23T16:57:00.383078;01.069;03.287
2023-02-23T16:57:00.383078;00.989;02.570
2023-02-23T16:57:00.383078;00.791;02.615
2023-02-23T16:57:00.383078;00.675;00.530
2023-02-23T16:57:00.383078;00.763;01.729
2023-02-23T16:57:00.383078;00.579;02.402
2023-02-23T16:57:00.383078;01.144;03.012
2023-02-23T16:57:00.383078;00.577;00.990
2023-02-23T16:57:00.383078;00.509;01.228
2023-02-23T16:57:00.383078;00.600;01.895
2023-02-23T16:57:00.383078;00.625;01.655
2023-02-23T16:57:00.383078;00.665;02.906
2023-02-23T16:57:00.383078;00.723;01.973
2023-02-23T16:57:00.383078;00.441;01.446
2023-02-23T16:57:00.383078;00.554;01.028
2023-02-23T16:57:00.383078;00.518;01.619
2023-02-23T16:57:00.383078;00.742;01.620
2023-02-23T16:57:00.383078;00.346;00.894
2023-02-23T16:57:00.383078;00.771;01.452
2023-02-23T16:57:00.383078;00.816;03.260
2023-02-23T16:57:00.383078;01.037;03.738
2023-02-23T16:57:00.383078;00.783;02.131
2023-02-23T16:57:00.383078;00.794;02.800
2023-02-23T16:57:00.383078;00.704;02.537
2023-02-23T16:57:00.383078;00.628;01.440
2023-02-23T16:57:00.383078;00.581;01.316
2023-02-23T16:57:00.383078;00.606;01.761
2023-02-23T16:57:00.383078;00.984;03.273
2023-02-23T16:57:00.383078;00.911;03.300
2023-02-23T16:57:00.383078;00.646;01.662
2023-02-23T16:57:00.383078;00.722;02.718
2023-02-23T16:57:00.383078;00.542;01.165
2023-02-23T16:57:00.383078;00.759;02.112
2023-02-23T16:57:00.383078;00.634;01.960
2023-02-23T16:57:00.383078;00.922;03.112
2023-02-23T16:57:00.383078;01.162;03.590
2023-02-23T16:57:00.383078;01.021;03.826
2023-02-23T16:57:00.383078;01.047;03.192
2023-02-23T16:57:00.383078;00.988;03.423
2023-02-23T16:57:00.383078;00.364;00.920
2023-02-23T16:57:00.383078;01.206;03.624
2023-02-23T16:57:00.383078;00.563;02.369
2023-02-23T16:57:00.383078;00.743;02.535
2023-02-23T16:57:00.383078;00.458;01.262
2023-02-23T16:57:00.383078;00.633;01.933
2023-02-23T16:57:00.383078;00.466;01.773
2023-02-23T16:57:00.383078;00.509;02.210
2023-02-23T16:57:00.383078;00.726;03.879
2023-02-23T16:57:00.383078;00.654;01.879
2023-02-23T16:57:00.383078;00.961;03.336
2023-02-23T16:57:00.383078;01.016;02.922
2023-02-23T16:57:00.383078;00.920;02.939
2023-02-23T16:57:00.383078;00.746;02.294
2023-02-23T16:57:00.383078;01.064;02.858
2023-02-23T16:57:00.383078;00.610;02.221
2023-02-23T16:57:00.383078;00.462;00.761
2023-02-23T16:57:00.383078;00.528;01.813
2023-02-23T16:57:00.383078;00.825;03.062
2023-02-23T16:57:00.383078;00.675;02.244
2023-02-23T16:57:00.383078;00.594;01.686
2023-02-23T16:57:00.383078;00.744;02.285
2023-02-23T16:57:00.383078;00.724;02.222
2023-02-23T16:57:00.383078;00.991;02.697
2023-02-23T16:57:00.383078;00.508;01.088
2023-02-23T16:57:00.383078;00.472;02.134
2023-02-23T16:57:00.383078;00.875;02.094
2023-02-23T16:57:00.383078;00.670;01.394
2023-02-23T16:57:00.383078;00.858;02.527
2023-02-23T16:57:00.383078;00.806;01.836
2023-02-23T16:57:00.383078;00.748;01.585
2023-02-23T16:57:00.383078;00.829;02.442
2023-02-23T16:57:00.383078;00.842;02.267
2023-02-23T16:57:00.383078;00.976;02.693
2023-02-23T16:57:00.383078;00.574;00.948
2023-02-23T16:57:00.383078;00.509;00.806
2023-02-23T16:57:00.383078;00.754;02.136
2023-02-23T16:57:00.383078;00.646;01.644
2023-02-23T16:57:00.383078;00.875;02.460
2023-02-23T16:57:00.383078;01.184;03.136
2023-02-23T16:57:00.383078;00.792;01.704
2023-02-23T16:57:00.383078;00.812;02.352
2023-02-23T16:57:00.383078;00.741;02.083
2023-02-23T16:57:00.383078;00.888;02.116
2023-02-23T16:57:00.383078;01.035;02.813
2023-02-23T16:57:00.383078;00.663;01.480
2023-02-23T16:57:00.383078;00.569;01.635
2023-02-23T16:57:00.383078;00.697;01.436
2023-02-23T16:57:00.383078;00.732;02.095
2023-02-23T16:58:00.170121;00.621;01.618
2023-02-23T16:58:00.170121;00.918;02.325
2023-02-23T16:58:00.170121;01.079;03.070
2023-02-23T16:58:00.170121;00.668;01.648
2023-02-23T16:58:00.170121;00.612;02.046
2023-02-23T16:58:00.170121;00.894;02.280
2023-02-23T16:58:00.170121;00.462;01.303
2023-02-23T16:58:00.170121;00.525;01.290
2023-02-23T16:58:00.170121;00.534;01.811
2023-02-23T16:58:00.170121;00.800;02.532
2023-02-23T16:58:00.170121;01.069;03.322
2023-02-23T16:58:00.170121;00.761;01.856
2023-02-23T16:58:00.170121;00.887;02.280
2023-02-23T16:58:00.170121;00.853;02.221
2023-02-23T16:58:00.170121;01.014;02.710
2023-02-23T16:58:00.170121;01.068;03.693
2023-02-23T16:58:00.170121;00.817;02.599
2023-02-23T16:58:00.170121;00.940;02.602
2023-02-23T16:58:00.170121;00.675;02.354
2023-02-23T16:58:00.170121;00.645;03.084
2023-02-23T16:58:00.170121;00.838;03.026
2023-02-23T16:58:00.170121;00.823;02.988
2023-02-23T16:58:00.170121;00.500;01.451
2023-02-23T16:58:00.170121;00.761;01.970
2023-02-23T16:58:00.170121;00.816;02.293
2023-02-23T16:58:00.170121;00.490;00.979
2023-02-23T16:58:00.170121;00.784;01.843
2023-02-23T16:58:00.170121;00.761;02.883
2023-02-23T16:58:00.170121;00.752;01.961
2023-02-23T16:58:00.170121;00.630;02.161
2023-02-23T16:58:00.170121;00.717;02.127
2023-02-23T16:58:00.170121;00.595;01.721
2023-02-23T16:58:00.170121;00.948;02.458
2023-02-23T16:58:00.170121;00.707;01.858
2023-02-23T16:58:00.170121;00.771;02.487
2023-02-23T16:58:00.170121;00.603;01.794
2023-02-23T16:58:00.170121;00.726;02.187
2023-02-23T16:58:00.170121;00.696;02.096
2023-02-23T16:58:00.170121;00.632;01.474
2023-02-23T16:58:00.170121;00.652;01.980
2023-02-23T16:58:00.170121;00.558;00.977
2023-02-23T16:58:00.170121;00.843;02.535
2023-02-23T16:58:00.170121;00.534;01.611
2023-02-23T16:58:00.170121;00.928;02.909
2023-02-23T16:58:00.170121;00.758;02.703
2023-02-23T16:58:00.170121;00.582;01.978
2023-02-23T16:58:00.170121;00.934;03.436
2023-02-23T16:58:00.170121;00.469;01.021
2023-02-23T16:58:00.170121;00.756;02.309
2023-02-23T16:58:00.170121;00.479;00.886
2023-02-23T16:58:00.170121;00.558;01.824
2023-02-23T16:58:00.170121;00.769;02.408
2023-02-23T16:58:00.170121;00.519;01.345
2023-02-23T16:58:00.170121;00.684;02.059
2023-02-23T16:58:00.170121;00.655;02.378
2023-02-23T16:58:00.170121;00.644;02.300
2023-02-23T16:58:00.170121;00.938;03.129
2023-02-23T16:58:00.170121;00.414;02.769
2023-02-23T16:58:00.170121;00.529;02.007
2023-02-23T16:58:00.170121;00.543;02.101
2023-02-23T16:58:00.170121;00.605;01.959
2023-02-23T16:58:00.170121;00.611;02.161
2023-02-23T16:58:00.170121;00.875;02.633
2023-02-23T16:58:00.170121;00.838;03.374
2023-02-23T16:58:00.170121;00.644;02.466
2023-02-23T16:58:00.170121;00.869;02.708
2023-02-23T16:58:00.170121;00.811;02.973
2023-02-23T16:58:00.170121;00.637;02.422
2023-02-23T16:58:00.170121;00.838;02.258
2023-02-23T16:58:00.170121;00.733;02.391
2023-02-23T16:58:00.170121;00.792;02.855
2023-02-23T16:58:00.170121;00.727;01.992
2023-02-23T16:58:00.170121;00.803;02.241
2023-02-23T16:58:00.170121;00.616;01.633
2023-02-23T16:58:00.170121;00.654;02.263
2023-02-23T16:58:00.170121;00.732;01.846
2023-02-23T16:58:00.170121;00.722;01.853
2023-02-23T16:58:00.170121;00.895;02.405
2023-02-23T16:58:00.170121;00.616;01.505
2023-02-23T16:58:00.170121;00.531;01.383
2023-02-23T16:58:00.170121;00.767;02.740
2023-02-23T16:58:00.170121;00.525;01.701
2023-02-23T16:58:00.170121;00.557;01.826
2023-02-23T16:58:00.170121;00.835;03.065
2023-02-23T16:58:00.170121;00.999;03.734
2023-02-23T16:58:00.170121;00.351;04.063
2023-02-23T16:58:00.170121;00.907;03.005
2023-02-23T16:58:00.170121;00.795;02.252
2023-02-23T16:58:00.170121;00.496;01.777
2023-02-23T16:58:00.170121;00.766;02.028
2023-02-23T16:58:00.170121;00.498;00.925
2023-02-23T16:58:00.170121;00.523;01.820
2023-02-23T16:58:00.170121;00.705;02.382
2023-02-23T16:58:00.170121;00.562;02.107
2023-02-23T16:58:00.170121;00.641;02.563
2023-02-23T16:58:00.170121;00.659;02.708
2023-02-23T16:58:00.170121;00.605;01.863
2023-02-23T16:58:00.170121;00.791;02.891
2023-02-23T16:58:00.170121;00.426;01.231
2023-02-23T16:58:00.170121;00.777;02.426
2023-02-23T16:58:00.170121;00.942;03.515
2023-02-23T16:58:00.170121;00.341;04.244
2023-02-23T16:58:00.170121;00.589;01.624
2023-02-23T16:58:00.170121;01.030;03.036
2023-02-23T16:58:00.170121;00.817;02.228
2023-02-23T16:58:00.170121;00.620;01.683
2023-02-23T16:58:00.170121;00.518;01.295
2023-02-23T16:58:00.170121;00.565;01.550
2023-02-23T16:58:00.170121;00.796;02.521
2023-02-23T16:58:00.170121;00.957;02.907
2023-02-23T16:58:00.170121;00.922;03.366
2023-02-23T16:58:00.170121;00.557;05.401
2023-02-23T16:58:00.170121;00.807;02.713
2023-02-23T16:58:00.170121;00.712;02.037
2023-02-23T16:58:00.170121;00.509;01.496
2023-02-23T16:58:00.170121;00.641;01.972
2023-02-23T16:58:00.170121;00.982;03.484
2023-02-23T16:58:00.170121;00.554;02.149
2023-02-23T16:58:00.170121;00.729;03.103
2023-02-23T16:58:00.170121;00.876;03.071
2023-02-23T16:58:00.170121;00.841;02.386
2023-02-23T16:58:00.170121;00.492;01.053
2023-02-23T16:58:00.170121;00.577;01.776
2023-02-23T16:58:00.170121;00.736;02.148
2023-02-23T16:58:00.170121;00.376;01.961
2023-02-23T16:58:00.170121;00.901;03.495
2023-02-23T16:58:00.170121;00.546;02.297
2023-02-23T16:58:00.170121;00.636;02.473
2023-02-23T16:58:00.170121;00.771;02.317
2023-02-23T16:58:00.170121;00.764;02.823
2023-02-23T16:58:00.170121;00.589;01.767
2023-02-23T16:58:00.170121;00.493;00.918
2023-02-23T16:58:00.170121;00.499;01.417
2023-02-23T16:58:00.170121;00.904;03.183
2023-02-23T16:58:00.170121;00.512;01.356
2023-02-23T16:58:00.170121;01.390;03.955
2023-02-23T16:58:00.170121;00.402;01.853
2023-02-23T16:58:00.170121;00.455;01.671
2023-02-23T16:58:00.170121;00.889;02.715
2023-02-23T16:58:00.170121;00.633;02.128
2023-02-23T16:58:00.170121;00.686;02.601
2023-02-23T16:58:00.170121;00.557;01.881
2023-02-23T16:58:00.170121;00.980;03.508
2023-02-23T16:58:00.170121;00.849;03.009
2023-02-23T16:58:00.170121;00.539;02.202
2023-02-23T16:58:00.170121;00.585;01.580
2023-02-23T16:58:00.170121;00.887;01.965
2023-02-23T16:58:00.170121;00.882;02.735
2023-02-23T16:58:00.170121;00.757;02.524
2023-02-23T16:58:00.170121;00.585;01.699
2023-02-23T16:58:00.170121;00.592;02.486
2023-02-23T16:58:00.170121;01.067;03.915
2023-02-23T16:58:00.170121;00.807;03.040
2023-02-23T16:58:00.170121;00.932;03.445
2023-02-23T16:58:00.170121;00.825;02.815
2023-02-23T16:58:00.170121;00.817;02.354
2023-02-23T16:58:00.170121;00.753;02.222
2023-02-23T16:58:00.170121;00.949;03.349
2023-02-23T16:58:00.170121;00.761;02.318
2023-02-23T16:58:00.170121;01.034;03.467
2023-02-23T16:58:00.170121;00.945;02.823
2023-02-23T16:58:00.170121;00.904;03.297
2023-02-23T16:58:00.170121;00.756;02.682
2023-02-23T16:58:00.170121;00.813;02.646
2023-02-23T16:58:00.170121;00.669;02.517
2023-02-23T16:58:00.170121;01.000;03.154
2023-02-23T16:58:00.170121;00.746;02.180
2023-02-23T16:58:00.170121;00.552;01.866
2023-02-23T16:58:00.170121;00.611;02.086
2023-02-23T16:58:00.170121;00.700;01.982
2023-02-23T16:58:00.170121;00.841;02.780
2023-02-23T16:58:00.170121;00.885;02.944
2023-02-23T16:58:00.170121;00.882;02.642
2023-02-23T16:58:00.170121;00.659;02.180
2023-02-23T16:58:00.170121;00.856;03.160
2023-02-23T16:58:00.170121;00.708;02.777
2023-02-23T16:58:00.170121;00.580;02.049
2023-02-23T16:58:00.170121;00.537;00.464
2023-02-23T16:58:00.170121;00.621;01.799
2023-02-23T16:58:00.170121;00.580;01.793
2023-02-23T16:58:00.170121;00.563;02.133
2023-02-23T16:58:00.170121;00.600;01.801
2023-02-23T16:58:00.170121;00.727;02.832
2023-02-23T16:58:00.170121;01.143;03.715
2023-02-23T16:58:00.170121;00.777;03.027
2023-02-23T16:58:00.170121;00.346;05.236
2023-02-23T16:58:00.170121;00.913;03.667
2023-02-23T16:58:00.170121;00.567;02.020
2023-02-23T16:58:00.170121;00.711;02.789
2023-02-23T16:58:00.170121;01.029;02.897
2023-02-23T16:58:00.170121;00.694;02.388
2023-02-23T16:58:00.170121;00.956;02.873
2023-02-23T16:58:00.170121;00.470;01.400
2023-02-23T16:58:00.170121;00.642;01.938
2023-02-23T16:58:00.170121;01.069;03.385
2023-02-23T16:58:00.170121;00.985;03.484
2023-02-23T16:58:00.170121;00.723;02.162
2023-02-23T16:58:00.170121;00.863;03.071
2023-02-23T16:58:00.170121;00.422;01.182
2023-02-23T16:58:00.170121;00.774;02.137
2023-02-23T16:58:00.170121;00.711;02.826
2023-02-23T16:58:00.170121;00.616;02.084
2023-02-23T16:58:00.170121;00.624;02.000
2023-02-23T16:58:00.170121;00.463;01.379
2023-02-23T16:58:00.170121;00.595;01.690
2023-02-23T16:58:00.170121;00.698;02.713
2023-02-23T16:58:00.170121;00.897;02.471
2023-02-23T16:58:00.170121;01.096;03.599
2023-02-23T16:58:00.170121;00.770;02.896
2023-02-23T16:58:00.170121;00.780;02.986
2023-02-23T16:58:00.170121;00.525;01.896
2023-02-23T16:58:00.170121;00.621;01.661
2023-02-23T16:58:00.170121;00.763;02.277
2023-02-23T16:58:00.170121;00.635;02.102
2023-02-23T16:58:00.170121;00.570;02.174
2023-02-23T16:58:00.170121;00.583;02.253
2023-02-23T16:58:00.170121;00.614;02.058
2023-02-23T16:58:00.170121;00.422;00.796
2023-02-23T16:58:00.170121;00.463;01.322
2023-02-23T16:58:00.170121;00.476;00.877
2023-02-23T16:58:00.170121;00.589;01.940
2023-02-23T16:58:00.170121;00.469;01.562
2023-02-23T16:58:00.170121;00.634;02.466
2023-02-23T16:58:00.170121;00.964;03.290
2023-02-23T16:58:00.170121;00.455;00.536
2023-02-23T16:58:00.170121;00.696;01.937
2023-02-23T16:58:00.170121;00.711;02.404
2023-02-23T16:58:00.170121;00.787;02.502
2023-02-23T16:58:00.170121;00.693;01.908
2023-02-23T16:58:00.170121;00.570;01.762
2023-02-23T16:58:00.170121;00.600;01.736
2023-02-23T16:58:00.170121;00.594;02.013
2023-02-23T16:58:00.170121;00.534;01.439
2023-02-23T16:58:00.170121;00.473;01.484
2023-02-23T16:58:00.170121;00.924;02.499
2023-02-23T16:58:00.170121;00.575;01.664
2023-02-23T16:58:00.170121;00.798;02.818
2023-02-23T16:58:00.170121;00.611;01.962
2023-02-23T16:58:00.170121;00.898;02.638
2023-02-23T16:58:00.170121;00.791;02.547
2023-02-23T16:58:00.170121;00.583;01.786
2023-02-23T16:58:00.170121;00.531;01.839
2023-02-23T16:58:00.170121;00.499;01.278
2023-02-23T16:58:00.170121;00.509;02.183
2023-02-23T16:58:00.170121;00.863;03.006
2023-02-23T16:58:00.170121;00.861;03.265
2023-02-23T16:58:00.170121;00.983;02.916
2023-02-23T16:58:00.170121;00.607;01.991
2023-02-23T16:58:00.170121;00.476;00.995
2023-02-23T16:58:00.170121;00.676;01.779
2023-02-23T16:58:00.170121;00.600;02.095
2023-02-23T16:58:00.170121;00.466;01.270
2023-02-23T16:58:00.170121;00.394;00.673
2023-02-23T16:58:00.170121;00.762;02.552
2023-02-23T16:58:00.170121;01.037;03.364
2023-02-23T16:58:00.170121;00.618;02.512
2023-02-23T16:58:00.170121;00.978;03.166
2023-02-23T16:58:00.170121;00.659;02.524
2023-02-23T16:58:00.170121;00.989;03.543
2023-02-23T16:58:00.170121;00.700;01.903
2023-02-23T16:58:00.170121;00.611;01.606
2023-02-23T16:58:00.170121;00.621;02.180
2023-02-23T16:58:00.170121;00.837;02.923
2023-02-23T16:58:00.170121;01.227;03.509
2023-02-23T16:58:00.170121;00.824;02.188
2023-02-23T16:58:00.170121;01.284;03.169
2023-02-23T16:58:00.170121;00.642;01.603
2023-02-23T16:58:00.170121;00.854;03.073
2023-02-23T16:58:00.170121;00.706;02.430
2023-02-23T16:58:00.170121;00.858;03.134
2023-02-23T16:58:00.170121;00.563;00.849
2023-02-23T16:58:00.170121;00.820;02.669
2023-02-23T16:58:00.170121;00.607;01.712
2023-02-23T16:58:00.170121;00.764;02.305
2023-02-23T16:58:00.170121;00.866;03.143
2023-02-23T16:58:00.170121;00.697;02.205
2023-02-23T16:58:00.170121;00.496;01.079
2023-02-23T16:58:00.170121;00.543;01.335
2023-02-23T16:58:00.170121;00.800;02.195
2023-02-23T16:58:00.170121;01.299;03.739
2023-02-23T16:58:00.170121;00.706;02.233
2023-02-23T16:58:00.170121;00.798;02.124
2023-02-23T16:58:00.170121;00.907;02.970
2023-02-23T16:58:00.170121;00.417;01.704
2023-02-23T16:58:00.170121;00.697;02.274
2023-02-23T16:58:00.170121;00.672;02.383
2023-02-23T16:58:00.170121;00.526;01.694
2023-02-23T16:58:00.170121;00.645;02.084
2023-02-23T16:58:00.170121;00.624;02.004
2023-02-23T16:58:00.170121;00.642;02.243
2023-02-23T16:58:00.170121;00.407;01.080
2023-02-23T16:58:00.170121;00.904;02.978
2023-02-23T16:58:00.170121;00.759;02.659
2023-02-23T16:58:00.170121;00.649;01.954
2023-02-23T16:58:00.170121;00.444;00.671
2023-02-23T16:58:00.170121;00.552;02.023
2023-02-23T16:58:00.170121;00.820;02.087
2023-02-23T16:58:00.170121;00.563;02.173
2023-02-23T16:58:00.170121;00.515;01.380
2023-02-23T16:58:00.170121;00.552;01.046
2023-02-23T16:58:00.170121;00.725;02.005
2023-02-23T16:58:00.170121;00.560;01.670
2023-02-23T16:58:00.170121;00.611;02.102
2023-02-23T16:58:00.170121;00.652;02.434
2023-02-23T16:58:00.170121;01.074;03.445
2023-02-23T16:58:00.170121;00.554;01.722
2023-02-23T16:58:00.170121;00.610;01.802
2023-02-23T16:58:00.170121;00.620;01.745
2023-02-23T16:58:00.170121;00.824;03.003
2023-02-23T16:58:00.170121;00.588;01.148
2023-02-23T16:58:00.170121;00.498;01.510
2023-02-23T16:58:00.170121;00.612;01.795
2023-02-23T16:58:00.170121;01.113;03.518
2023-02-23T16:58:00.170121;01.035;03.291
2023-02-23T16:58:00.170121;00.765;02.046
2023-02-23T16:58:00.170121;00.531;01.319
2023-02-23T16:58:00.170121;00.899;03.229
2023-02-23T16:58:00.170121;00.901;02.840
2023-02-23T16:58:00.170121;00.597;02.031
2023-02-23T16:58:00.170121;00.611;01.639
2023-02-23T16:58:00.170121;00.644;01.541
2023-02-23T16:58:00.170121;00.741;02.514
2023-02-23T16:58:00.170121;00.751;01.946
2023-02-23T16:58:00.170121;00.590;01.761
2023-02-23T16:58:00.170121;00.766;02.771
2023-02-23T16:58:00.170121;00.536;01.799
2023-02-23T16:58:00.170121;00.792;02.512
2023-02-23T16:58:00.170121;00.699;02.382
2023-02-23T16:58:00.170121;00.661;01.951
2023-02-23T16:58:00.170121;00.964;03.194
2023-02-23T16:58:00.170121;00.509;01.876
2023-02-23T16:58:00.170121;00.592;01.931
2023-02-23T16:58:00.170121;00.726;02.301
2023-02-23T16:58:00.170121;00.711;02.224
2023-02-23T16:58:00.170121;00.640;01.954
2023-02-23T16:58:00.170121;00.825;03.192
2023-02-23T16:58:00.170121;00.799;02.991
2023-02-23T16:58:00.170121;00.853;02.247
2023-02-23T16:58:00.170121;00.861;02.730
2023-02-23T16:58:00.170121;00.878;02.981
2023-02-23T16:58:00.170121;00.706;02.609
2023-02-23T16:58:00.170121;00.729;02.224
2023-02-23T16:58:00.170121;00.555;01.980
2023-02-23T16:58:00.170121;00.695;02.192
2023-02-23T16:58:00.170121;00.949;03.465
2023-02-23T16:58:00.170121;00.515;01.207
2023-02-23T16:58:00.170121;00.963;03.252
2023-02-23T16:58:00.170121;00.592;01.491
2023-02-23T16:58:00.170121;00.575;01.577
2023-02-23T16:58:00.170121;00.942;03.143
2023-02-23T16:58:00.170121;00.829;02.198
2023-02-23T16:58:00.170121;00.782;02.435
2023-02-23T16:58:00.170121;00.915;02.604
2023-02-23T16:58:00.170121;00.925;03.468
2023-02-23T16:58:00.170121;00.469;01.286
2023-02-23T16:58:00.170121;00.620;01.618
2023-02-23T16:58:00.170121;00.557;01.745
2023-02-23T16:58:00.170121;00.850;03.264
2023-02-23T16:58:00.170121;00.906;02.581
2023-02-23T16:58:00.170121;00.618;01.724
