20231106-000051;1699225251.9032996;"b'0000.246;0100.87;61;61;  -RA;  R-;16.854;17943;00060;21567;00083;006;450541;2.11.4;2.11.1;2.31;17.9;0; ;00:00:00;06.11.2023;PAR007;007;010.087;000;020;010;009;00.246;0000.2;0100.87;16.85;0001.79;0000.00;00000086;-9.999;-9.999;01.218;02.614;02.609;02.086;01.615;01.580;01.585;01.528;00.792;00.387;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;00.000;00.000;01.500;01.652;01.794;02.427;03.080;03.320;03.966;03.759;04.099;05.199;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004003004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001002003001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001003003002000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000002002002000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001001002001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000'"
20231106-000151;1699225311.8291833;"b'0000.102;0100.87;57;58;-RADZ; RL-;10.681;19588;00060;21513;00059;006;450541;2.11.4;2.11.1;2.21;20.4;0; ;00:01:00;06.11.2023;PAR007;007;010.087;000;020;010;009;00.102;0000.2;0100.87;10.68;0000.41;0000.00;00000062;-9.999;-9.999;01.619;02.578;02.454;02.064;01.848;01.223;01.148;00.821;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;00.000;00.000;01.200;01.219;01.814;02.230;02.557;03.000;03.700;03.799;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001004003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002003001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001006002001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004004002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001002001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001003002001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000'"
20231106-000251;1699225371.9155061;"b'0000.108;0100.87;57;58;-RADZ; RL-;09.317;19917;00060;21373;00104;006;450541;2.11.4;2.11.1;2.34;16.7;0; ;00:02:00;06.11.2023;PAR007;007;010.087;000;021;010;010;00.108;0000.1;0100.87;09.31;0000.21;0000.00;00000105;-9.999;-9.999;01.943;02.803;02.939;02.136;01.222;01.487;-9.999;-9.999;-9.999;-9.999;-9.999;00.993;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;00.000;00.000;01.162;01.598;01.597;01.556;03.000;02.466;00.000;00.000;00.000;00.000;00.000;01.299;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001003001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000002004005001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003010001000000000000000000000001000000000000000000000000000000000000000000000000000000000000001004010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006013002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002002003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002007000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000005001000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000'"
20231106-000351;1699225431.904642;"b'0000.162;0100.88;00;00;   NP;   C;12.152;19983;00060;21431;00088;006;450541;2.11.4;2.11.1;2.43;23.4;0; ;00:03:00;06.11.2023;PAR007;007;010.088;000;020;010;009;00.162;0000.1;0100.88;12.15;0000.61;0000.00;00000093;-9.999;-9.999;01.742;02.355;02.631;02.426;02.004;01.762;01.175;-9.999;-9.999;01.363;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;00.000;00.000;01.449;01.646;01.684;02.299;02.781;03.057;03.400;00.000;00.000;00.550;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002003004002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001006002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001003013002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001005004001000000000000000000000000000000000000000000000000000000000000000000000000000000000001001001003004001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001002002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000'"
20231106-000451;1699225491.9105577;"b'0000.079;0100.88;57;58;-RADZ; RL-;08.957;19996;00060;21436;00067;006;450541;2.11.4;2.11.1;2.43;23.4;0; ;00:04:00;06.11.2023;PAR007;007;010.088;000;020;010;010;00.079;0000.1;0100.88;08.95;0000.26;0000.00;00000070;-9.999;-9.999;01.164;02.704;02.669;01.891;01.853;01.404;-9.999;00.821;-9.999;-9.999;01.561;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;-9.999;00.000;00.000;01.700;01.553;01.582;01.662;02.283;03.000;00.000;03.799;00.000;00.000;00.349;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;00.000;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001003001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001003005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003003001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000'"
